,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,correct
3165416.3,0,1,0,1,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,2,0,0,0,0,1
3165516.3,0,0,0,0,2,0,0,2,6,1,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1
3165616.3,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,1
3165716.3,0,0,0,0,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
3165816.3,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,1,0,1,0,0,0,0,1
3219577.7,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,1,0,0,0,0,1
3219677.7,1,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,4,3,1,0,0,1,3,0,0,0,0,1
3219777.7,0,2,1,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,3,0,0,0,0,1
3219877.7,0,0,0,1,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,1,0,0,0,0,1
3219977.7,0,0,0,1,2,0,1,0,4,1,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,2,4,0,0,0,0,1
3220077.7,0,1,0,0,3,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,3,4,0,0,0,0,1
3220177.7,0,1,0,0,1,2,2,0,3,5,0,0,0,0,1,0,0,0,2,0,5,1,2,0,0,0,4,0,0,0,0,1
3220277.7,0,1,0,0,1,0,0,0,7,4,0,0,0,0,1,0,0,0,0,1,3,2,1,0,1,1,2,0,0,0,0,1
3220377.7,0,0,0,0,1,0,0,0,5,4,0,0,0,0,3,1,0,0,0,0,9,2,1,0,0,0,5,0,0,0,0,1
3220477.7,0,2,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,7,2,1,0,1,2,2,0,0,0,0,1
3220577.7,0,2,0,0,0,0,0,0,4,6,0,0,0,0,2,1,0,0,0,0,5,1,2,0,0,3,3,0,0,0,0,1
3220677.7,0,1,0,1,0,0,1,0,4,3,0,0,0,0,1,2,0,1,0,0,3,2,4,0,0,1,7,0,0,0,0,1
3220777.7,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,3,2,5,0,4,1,5,0,0,0,0,1
3220877.7,0,3,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,5,0,1,0,2,0,0,0,0,1
3220977.7,0,3,0,1,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,6,3,4,0,0,0,2,0,0,0,0,1
3221077.7,0,3,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,3,1,5,0,0,0,7,0,0,0,0,1
3221177.7,0,1,0,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,3,0,0,0,0,1
3221277.7,0,2,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,5,1,4,0,0,0,2,0,0,0,0,1
3221377.7,0,1,0,0,3,0,0,0,3,2,0,0,0,0,1,1,0,0,0,0,6,1,5,0,0,0,1,0,0,0,0,1
3221477.7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,2,2,3,0,1,0,1,0,0,0,0,1
3221577.7,0,1,0,0,2,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,2,0,0,0,0,1
3221677.7,0,1,0,0,1,0,0,0,7,2,0,0,0,0,2,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,1
3221777.7,0,3,0,0,2,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,2,3,2,0,0,0,2,0,0,0,0,1
3221877.7,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,3,0,0,0,0,1
3221977.7,0,1,0,0,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,1
3222077.7,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,1,0,0,4,1,5,0,0,0,1,0,0,0,0,1
3222177.7,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,2,0,0,0,0,1
3222277.7,0,0,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,1,0,0,0,0,1
3222377.7,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,1,0,0,0,0,1
3222477.7,0,2,0,0,3,2,0,1,3,1,0,0,0,0,1,0,0,0,0,0,3,4,2,0,2,0,1,0,0,0,0,1
3222577.7,0,0,0,0,2,2,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,2,0,1,0,0,0,0,1
3222677.7,0,0,0,0,2,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,3,4,2,0,0,1,3,0,0,0,0,1
3222777.7,0,0,0,1,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,1,0,0,0,0,1
3222877.7,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,1
3222977.7,0,1,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1
3223077.7,0,1,0,0,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,0,1
3223177.7,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,1,0,0,0,0,1
3223277.7,0,1,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1
3223377.7,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
3306587.2,0,1,0,1,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,6,0,0,0,0,1
3306687.2,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,1,1,0,0,0,0,1
3306787.2,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,6,2,1,0,0,1,3,0,0,0,0,1
3306887.2,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,0,1
3306987.2,0,1,0,0,1,0,0,0,5,3,0,0,0,0,2,0,0,0,1,0,3,2,1,0,0,0,1,0,0,0,0,1
3307087.2,0,0,0,0,2,0,1,0,5,2,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1
3307187.2,0,0,0,0,4,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,3,0,0,0,0,1
3307287.2,0,1,0,0,2,1,2,0,5,2,0,0,0,0,0,1,0,0,1,0,3,2,2,0,0,2,3,0,0,0,0,1
3307387.2,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,1,1,0,0,0,0,1
3307487.2,0,0,0,0,2,0,0,0,4,7,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,2,3,0,0,0,0,1
3307587.2,0,1,0,0,2,0,1,0,4,3,0,0,0,0,1,0,0,0,0,0,5,2,1,0,0,0,3,0,0,0,0,1
3307687.2,0,1,0,0,2,1,0,0,5,5,0,0,0,0,0,0,0,0,1,0,2,2,6,0,0,1,1,0,0,0,0,1
3307787.2,0,0,0,0,2,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,1
3307887.2,0,0,0,0,1,1,0,0,5,4,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,0,1,0,0,0,0,1
3307987.2,0,0,0,0,2,0,1,0,5,5,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1,0,0,0,0,1
3308087.2,0,0,0,0,2,3,1,0,3,6,0,0,0,0,0,0,0,0,1,0,6,1,1,0,2,1,3,0,0,0,0,1
3308187.2,0,1,0,0,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,3,2,3,0,0,1,5,0,0,0,0,1
3308287.2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,1,0,2,6,3,1,0,2,0,3,0,0,0,0,1
3308387.2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,3,3,1,0,1,0,3,0,0,0,0,1
3308487.2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,4,3,2,0,2,0,3,0,0,0,0,1
3308587.2,0,1,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,2,3,0,0,0,0,1
3308687.2,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,3,4,0,2,0,3,0,0,0,0,1
3308787.2,0,2,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,2,6,0,1,0,3,0,0,0,0,1
3308887.2,0,3,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0,0,0,1,3,5,4,0,0,0,2,0,0,0,0,1
3308987.2,0,0,0,0,3,1,0,0,3,3,0,0,0,0,1,1,0,0,0,0,1,1,5,0,0,0,3,0,0,0,0,1
3309087.2,0,3,0,0,2,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,1
3309187.2,0,2,0,0,1,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,1
3309287.2,0,2,0,0,3,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,3,1,5,0,0,0,2,0,0,0,0,1
3309387.2,0,2,0,1,2,1,0,0,4,3,0,0,0,0,1,0,0,0,0,0,9,1,3,0,1,0,3,0,0,0,0,1
3309487.2,0,2,0,0,2,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,2,0,0,0,0,1
3309587.2,0,3,0,0,2,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,4,0,0,0,0,1
3309687.2,0,0,0,0,2,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,0,1
3309787.2,0,2,0,0,3,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,1
3309887.2,0,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,1,3,0,0,0,0,1
3309987.2,0,1,0,0,5,0,1,0,4,2,0,0,0,0,1,1,0,0,0,0,1,4,3,0,0,0,3,0,0,0,0,1
3310087.2,0,1,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,2,0,0,0,0,1
3310187.2,0,0,0,0,3,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1
3310287.2,0,0,0,0,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,1
3310387.2,1,1,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,2,0,0,0,0,1
3310487.2,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1
3310587.2,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1
3401367.3,0,2,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,1,0,7,1,1,0,0,1,3,0,0,0,0,0
3401467.3,0,0,0,1,3,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,3,4,5,0,0,2,2,0,0,0,0,0
3401567.3,0,1,0,0,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,3,0,0,0,0,0
3401667.3,0,0,0,0,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,2,0,0,0,0,0
3401767.3,0,0,0,0,3,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,5,1,3,0,0,0,3,0,0,0,0,0
3401867.3,0,1,0,0,3,1,1,0,5,1,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,6,0,0,0,0,0
3401967.3,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,4,0,0,0,0,0
3402067.3,0,1,1,0,3,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,1,2,0,0,0,0,0
3402167.3,0,0,0,0,3,0,1,0,3,7,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0
3402267.3,0,2,0,1,3,0,0,0,4,7,0,0,0,0,2,1,0,0,0,0,3,3,5,0,1,0,2,0,0,0,0,0
3402367.3,0,1,0,0,4,0,0,0,3,3,0,0,0,0,0,2,0,1,1,0,2,0,6,0,0,0,3,0,0,0,0,0
3402467.3,0,3,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0
3402567.3,0,1,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
3402667.3,0,2,0,0,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3402767.3,0,2,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,0,0,0,0,0
3402867.3,0,0,0,1,2,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,3,0,0,0,0,0
3402967.3,0,2,0,0,4,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,2,0,0,0,0,0
3403067.3,0,0,0,0,2,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,3,0,0,0,0,0
3403167.3,0,1,0,0,2,1,1,0,9,2,0,0,0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0
3403267.3,0,0,0,0,2,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,1,0,0,0,0,0
3403367.3,0,1,0,0,2,0,1,2,3,0,0,1,0,0,0,1,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0
3403467.3,0,0,0,0,2,0,1,1,4,0,0,0,0,0,1,0,1,0,1,0,5,1,1,0,0,1,0,0,0,0,0,0
3403567.3,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,2,0,0,0,0,0
3403667.3,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0
3403767.3,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0
3403867.3,0,1,0,0,3,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,1,0,0,0,0,0
3432449.3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,2,0,0,0,0,0
3432549.3,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,2,2,0,0,0,0,0
3432649.3,0,1,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0
3432749.3,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,4,2,3,0,2,2,3,0,0,0,0,0
3432849.3,0,1,0,0,2,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0
3432949.3,0,3,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0,0,2,0,3,3,0,0,0,0,2,0,0,0,0,0
3433049.3,0,0,0,0,4,0,1,0,5,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4,0,0,0,0,0
3433149.3,0,2,0,0,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0
3433249.3,0,2,0,0,4,0,1,0,3,2,0,0,0,0,1,0,0,0,0,1,4,1,0,0,1,0,3,0,0,0,0,0
3433349.3,0,1,0,0,4,0,1,0,2,4,0,0,0,0,1,2,0,0,3,0,0,0,1,0,4,0,2,0,0,0,0,0
3433449.3,0,1,0,0,3,0,0,0,6,2,0,0,0,0,1,2,0,0,0,0,4,1,1,0,1,0,2,0,0,0,0,0
3433549.3,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,3,0,0,1,0,5,1,2,0,2,0,5,0,0,0,0,0
3433649.3,0,0,0,0,2,1,0,0,4,1,0,0,0,0,2,2,0,0,3,0,3,2,2,0,2,0,4,0,0,0,0,0
3433749.3,0,1,0,0,1,1,0,0,6,2,0,0,0,0,1,1,0,0,0,0,3,1,3,0,0,0,4,0,0,0,0,0
3433849.3,0,1,0,0,2,0,0,0,6,4,0,0,0,0,1,3,0,1,2,0,5,1,3,0,5,0,4,0,0,0,0,0
3433949.3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,2,0,0,2,0,5,1,3,0,4,0,6,0,0,0,0,0
3434049.3,0,1,0,0,0,0,0,0,5,4,0,1,0,0,0,1,0,0,0,0,6,1,1,0,1,0,5,0,0,0,0,0
3434149.3,0,1,0,0,2,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,4,0,0,0,0,0
3434249.3,0,0,0,0,2,0,0,0,5,4,0,0,0,0,0,1,0,0,1,0,3,5,3,0,0,0,5,0,0,0,0,0
3434349.3,0,1,0,0,3,0,1,0,7,2,0,0,0,0,0,2,0,0,0,0,4,1,1,0,0,0,4,0,0,0,0,0
3434449.3,0,0,0,0,1,0,1,0,6,3,0,0,0,0,1,0,0,0,0,1,11,1,4,0,0,0,4,0,0,0,0,0
3434549.3,0,0,0,1,2,0,0,0,4,1,0,0,0,0,1,2,0,0,0,0,2,1,3,0,1,0,3,0,0,0,0,0
3434649.3,0,1,0,0,2,0,1,0,6,4,0,0,0,0,0,1,0,0,0,0,6,3,5,0,0,0,5,0,0,0,0,0
3434749.3,0,1,0,0,2,0,0,0,5,4,0,0,0,0,0,1,0,0,1,0,5,2,3,0,0,0,2,0,0,0,0,0
3434849.3,0,1,0,1,2,0,0,0,3,4,0,0,0,0,0,2,0,0,1,0,5,2,5,0,0,0,3,0,0,0,0,0
3434949.3,0,0,1,1,3,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,2,0,0,0,0,0
3435049.3,0,0,0,1,5,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,2,0,0,0,0,0
3435149.3,0,0,0,0,2,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0
3435249.3,0,0,0,1,3,2,0,0,7,1,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,3,0,0,0,0,0
3435349.3,0,1,0,1,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0
3435449.3,0,2,0,0,4,0,1,0,7,2,0,0,0,0,1,0,0,0,0,1,3,2,3,0,0,0,2,0,0,0,0,0
3435549.3,0,0,0,0,4,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,2,0,0,0,0,0
3435649.3,0,0,0,0,4,1,0,0,9,1,0,0,0,0,1,0,0,0,0,0,5,1,1,0,2,0,0,0,0,0,0,0
3435749.3,0,1,0,0,4,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,4,2,3,0,2,0,3,0,0,0,0,0
3435849.3,0,1,0,0,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,2,0,0,0,0,0
3435949.3,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,1,0,0,0,0,0
3436049.3,0,1,0,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,1,0,0,0,0,0
3436149.3,0,0,0,0,2,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0
3436249.3,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,0,0,0,0
3436349.3,0,0,0,0,3,1,0,2,3,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0
3436449.3,0,0,0,1,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,3,0,0,0,0,0
3460296.3,0,0,0,0,1,1,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,1,0,4,0,0,0,0,1
3460396.3,2,1,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,0,0,0,0,1
3460496.3,0,1,0,0,3,0,1,0,4,2,0,0,0,0,2,1,0,0,1,0,4,0,2,0,1,0,3,0,0,0,0,1
3460596.3,2,3,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,3,0,5,0,0,0,0,1
3460696.3,0,1,0,0,2,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,3,2,0,0,0,0,1
3460796.3,0,0,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,1,1,0,0,0,0,1
3460896.3,0,0,0,0,1,1,0,0,10,3,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,1
3460996.3,2,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,1
3461096.3,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,4,6,1,0,1,0,2,0,0,0,0,1
3461196.3,0,1,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,1,2,0,0,0,0,1
3461296.3,1,1,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,4,0,0,0,0,1
3461396.3,0,4,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,4,0,0,0,0,1
3461496.3,1,1,0,0,0,0,1,0,6,3,0,0,0,0,1,1,0,0,0,0,3,4,1,0,0,0,5,0,0,0,0,1
3461596.3,1,0,0,0,1,0,1,0,4,3,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,4,0,0,0,0,1
3461696.3,1,2,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,4,0,0,0,0,1
3461796.3,0,2,0,0,2,0,0,0,9,3,0,0,0,0,0,0,0,0,1,1,4,2,0,0,2,2,1,0,0,0,0,1
3461896.3,0,3,0,0,3,0,1,0,8,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,1
3461996.3,0,0,0,0,5,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,6,3,1,0,0,1,1,0,0,0,0,1
3462096.3,1,1,0,0,6,0,0,0,3,3,0,0,0,0,1,1,0,0,1,0,1,2,2,0,1,0,4,0,0,0,0,1
3462196.3,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,1,0,0,1,0,2,3,1,0,0,0,1,0,0,0,0,1
3462296.3,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,1
3462396.3,0,0,0,0,3,1,1,0,5,4,0,0,0,0,0,0,0,0,2,0,2,0,4,0,4,1,1,0,0,0,0,1
3462496.3,0,0,0,0,3,0,0,0,6,1,0,0,0,0,0,1,0,1,0,0,2,1,3,0,2,0,4,0,0,0,0,1
3462596.3,0,1,0,0,2,0,1,0,2,4,0,0,0,0,2,0,0,0,1,0,4,2,1,0,1,0,7,0,0,0,0,1
3462696.3,0,0,0,0,2,1,0,0,2,4,0,0,0,0,1,0,0,1,0,0,7,1,2,0,0,0,5,0,0,0,0,1
3462796.3,0,0,0,0,1,1,1,0,6,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1,0,3,0,0,0,0,1
3462896.3,0,1,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,1
3462996.3,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,5,0,2,0,1,0,7,0,0,0,0,1
3463096.3,0,0,0,0,2,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,1
3463196.3,0,0,0,0,3,1,1,0,5,1,0,0,0,0,0,0,0,0,2,0,7,3,4,0,0,0,4,0,0,0,0,1
3463296.3,1,2,0,0,1,1,1,0,5,4,0,0,0,0,2,1,0,0,1,0,5,1,3,0,0,1,4,0,0,0,0,1
3463396.3,0,1,0,0,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,1,1,0,0,0,0,1
3463496.3,0,1,0,0,2,0,1,0,3,6,0,0,0,0,0,2,0,0,0,1,1,2,2,0,0,0,4,0,0,0,0,1
3463596.3,0,1,0,0,1,0,1,0,6,2,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,0,3,0,0,0,0,1
3463696.3,0,2,0,0,5,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1
3463796.3,0,1,0,0,2,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,1
3463896.3,0,1,0,0,3,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,3,2,3,0,0,1,0,0,0,0,0,1
3463996.3,0,0,0,0,2,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,1,0,0,0,0,1
3464096.3,0,0,0,0,5,1,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1
3464196.3,0,1,0,1,6,1,0,0,7,2,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,1
3464296.3,0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,1,0,2,0,0,0,0,1
3464396.3,0,0,0,0,3,1,0,0,5,0,0,0,0,0,2,0,0,1,0,0,3,2,1,0,1,0,0,0,0,0,0,1
3464496.3,0,1,0,0,3,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1
3464596.3,0,1,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,1
3464696.3,0,1,0,0,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,1,0,0,0,0,1
3464796.3,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,1
3464896.3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,2,2,0,4,1,2,0,0,0,0,1
